medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,emiscodecategoryid,original,alcohol_variable_sc_2,alcohol_category_second_screen,conflict,Consensuscode,alcohol_variable_final,AUD_final
372501000006111,1,U1774,U177400,[X]Contact with hot engine machinry+tool occ street/highway,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
333825012,5,U157,U157.00,[X]Exposure to excessive heat of man-made origin,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
287985012,9,Ayu08,Ayu0800,[X]Other specified bacterial food-borne intoxications,66107000,109787018,32,1,code used less than 10 times,,,,code used less than 10 times,
1808611000006118,1,JHCAR24,,AREP - Alcohol rehabilitation education program,1808611000006102,1808611000006118,32,1,code used less than 10 times,,,,code used less than 10 times,
8088741000006119,4,^ESCTAL808874,,Alcohol induced disorder co-occurrent and due to alcohol dependence,288031000119105,3316455019,31,1,code used less than 10 times,,,,code used less than 10 times,
3781781000006116,3,^ESCTTO378178,,Toxic effect of chiefly nonmedicinal substance,78814009,130770013,32,,code used less than 10 times,,,,code used less than 10 times,
1976331000006119,1,EMISICD10|F1102,,"Mental & behav dis due to use opioids: acute intoxication, with other medical complications",1976331000006103,1976331000006119,32,1,code used less than 10 times,,,,code used less than 10 times,
7498021000006112,3,^ESCTFO749802,,Foetal Alcohol Spectrum Disorder,609437000,2965959019,31,1,code used less than 10 times,,,,code used less than 10 times,
359501000006119,5,RyuA,RyuA.00,"[X]Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
1973951000006117,1,EMISICD10|F1704,,"Mental & behav dis due to use tobacco: acute intoxication, with perceptual distortions",1973951000006101,1973951000006117,32,1,code used less than 10 times,,,,code used less than 10 times,
4948581000006115,1,^ESCTLI494858,,Likely to spill hot drinks,225939001,339464012,31,1,code used less than 10 times,,,,code used less than 10 times,
328742018,1,T9012,T901200,Accidental poisoning by grain alcohol NOS,269765000,404332015,32,1,code used less than 10 times,,,,code used less than 10 times,
7700011000006113,8,^ESCTAS770001,,Assessment of alcohol use,713127001,3288173012,31,1,code used less than 10 times,,,,code used less than 10 times,
7278531000006111,9,^ESCTSA727853,,SADQ (severity of alcohol dependence questionnaire) score,443504004,2839849016,32,1,code used less than 10 times,,,,code used less than 10 times,
372001000006115,1,U17y3,U17y300,[X]Contact oth+unspec heat+hot substn occ sport/athlet area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1972991000006118,1,EMISICD10|F1830,,"Mental and behav dis due vol solvents: withdrawal state, uncomplicated",1972991000006102,1972991000006118,32,1,code used less than 10 times,,,,code used less than 10 times,
4064231000006113,1,^ESCTAL406423,,Alcohol interaction with drug,95906008,158868015,31,1,code used less than 10 times,,,,code used less than 10 times,
2960621000006118,2,^ESCTES296062,,Esophageal varices,28670008,48000018,32,1,code used less than 10 times,,,,code used less than 10 times,
372021000006113,1,U17yy,U17yy00,[X]Contact oth+unspecif heat+hot substn occ oth specif plce,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
2502091000006118,5,^ESCTCU250209,,Current drinker of alcohol,219006,2668982019,32,1,code used less than 10 times,,,,code used less than 10 times,
360371000006117,1,U1A93,U1A9300,[X]Accid pois/expos alcohol in sport/athletic area,269765000,404332015,32,1,code used less than 10 times,,,,code used less than 10 times,
380021000006119,4,U80z,U80z.00,[X]Evid alcoh invol detrm by pres alcoh in bld levl not spec,25702006,43081018,32,,code used less than 10 times,,,,code used less than 10 times,
1973431000006116,1,EMISICD10|F1431,,"Mental and behav dis due to use cocaine: withdrawal state, with convulsions",1973431000006100,1973431000006116,32,1,code used less than 10 times,,,,code used less than 10 times,
1974521000006117,3,EMISICD10|F1041,,"Mental & behav dis due to use alcohol: withdrawl state with delirium, with convulsions",1974521000006101,1974521000006117,32,1,code used less than 10 times,,,,code used less than 10 times,
3630151000006118,1,^ESCTKO363015,,Korsakov psychosis,69482004,501298010,32,,code used less than 10 times,,,,code used less than 10 times,
4978561000006112,9,^ESCTHE497856,,Heavy drinking session,228325006,342379017,31,1,code used less than 10 times,,,,code used less than 10 times,
4779691000006115,2,^ESCTOE477969,,Oesophageal varices associated with another disorder,195474004,2575713012,32,1,code used less than 10 times,,,,code used less than 10 times,
391951000006116,2,U2097,U209700,"[X]Intentional self poisoning by and exposure to alcohol, occurrence on farm",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
371971000006118,7,U1761,U176100,[X]Contact hot heatng applianc radiatr+pipe occ resid instit,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
7267751000006119,1,^ESCTHI726775,,High alcohol level in blood,442766007,2817393010,31,1,code used less than 10 times,,,,code used less than 10 times,
4979011000006112,2,^ESCTAT497901,,Attitude to drinking,228360000,342419014,31,1,code used less than 10 times,,,,code used less than 10 times,
328751014,3,T902z,T902z00,Accidental poisoning by methyl alcohol NOS,216640006,328745016,32,1,code used less than 10 times,,,,code used less than 10 times,
5253351000006116,1,^ESCTCR525335,,Craving for food or drink,248132003,370434016,31,1,code used less than 10 times,,,,code used less than 10 times,
14146411000006112,5,^ESCT1414641,,Oesophageal varices due to cirrhosis of liver,897004000,4030029017,32,1,code used less than 10 times,,,,code used less than 10 times,
4978951000006115,4,^ESCTCO497895,,Convicted of drink driving,228356003,342414016,31,1,code used less than 10 times,,,,code used less than 10 times,
4505361000006114,1,^ESCTAL450536,,Alcoholic parent,133940008,213683013,31,1,code used less than 10 times,,,,code used less than 10 times,
4978651000006111,6,^ESCTPR497865,,Priority of drink-related activities,228331009,342385012,31,1,code used less than 10 times,,,,code used less than 10 times,
4978461000006111,1,^ESCTEP497846,,Episodic drinker,228315001,342368010,17,1,code used less than 10 times,,,,code used less than 10 times,
1972851000006115,1,EMISICD10|F1406,,"Mental & behav dis due to use cocaine: acute intoxication, with convulsions",1972851000006104,1972851000006115,32,1,code used less than 10 times,,,,code used less than 10 times,
5738441000006110,1,^ESCTAB573844,,Able to drink using a straw,288865005,428612013,31,1,code used less than 10 times,,,,code used less than 10 times,
1566991000006115,2,ALLERGY23032NEMIS,,Adverse reaction to Dichlorobenzyl Alcohol And Amylmetacresol,1566991000006104,1566991000006115,5,1,code used less than 10 times,,,,code used less than 10 times,
4779721000006113,2,^ESCTOE477972,,"Oesophageal varices with bleeding, associated with another disorder",195475003,2575715017,32,1,code used less than 10 times,,,,code used less than 10 times,
5738361000006115,4,^ESCTAB573836,,Ability to drink from feeder cup,288858002,428604017,31,1,code used less than 10 times,,,,code used less than 10 times,
372491000006115,1,U177y,U177y00,[X]Contact with hot engine machinery+tool othr specif place,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4978781000006114,2,^ESCTUN497878,,Unable to control drinking once started,228342000,342396016,31,1,code used less than 10 times,,,,code used less than 10 times,
371951000006111,2,U1705,U170500,[X]Contact hot drink food fat+cook oil occ trade/servce area,418611001,2576850010,32,1,code used less than 10 times,,,,code used less than 10 times,
324478016,3,SM02,SM02.00,Isopropyl alcohol causing toxic effect,212813006,324478016,32,1,code used less than 10 times,,,,code used less than 10 times,
4978811000006111,2,^ESCTUS497881,,Use of stratagems to control drinking,228345003,342399011,31,1,code used less than 10 times,,,,code used less than 10 times,
11792541000006117,1,^ESCT1179254,,Psychoactive substance withdrawal with seizure,724727001,3513768014,31,1,code used less than 10 times,,,,code used less than 10 times,
4978891000006118,1,^ESCTPS497889,,Psychological tolerance to alcohol,228352001,342407018,31,1,code used less than 10 times,,,,code used less than 10 times,
2625711000006115,9,^ESCTDR262571,,Drug toxicity,7895008,14059012,32,,code used less than 10 times,,,,code used less than 10 times,
381531000006117,1,U1574,U157400,[X]Exposr excess heat man-made origin occurrn street/highway,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
306695011,9,L2637,L263700,Maternal care for fetal hypoxia,173300003,268308014,32,,code used less than 10 times,,,,code used less than 10 times,
4077721000006116,2,^ESCTAL407772,,Alcohol intolerance,102612005,165940017,31,1,code used less than 10 times,,,,code used less than 10 times,
19081000006114,1,TB1yz,TB1yz00,"Other procedure with complication, without blame, NOS",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
1018501000006118,2,ALLERGY5085EMIS,,Adverse reaction to Calcidrink,1018501000006102,1018501000006118,5,1,code used less than 10 times,,,,code used less than 10 times,
2740361000006119,1,^ESCTAA274036,,AA - Alcohol abuse,15167005,477199015,32,1,code used less than 10 times,,,,code used less than 10 times,
4957261000006112,3,^ESCTCO495726,,Cola drink,226481009,340205018,31,1,code used less than 10 times,,,,code used less than 10 times,
8454891000006113,5,^ESCTNA845489,,NAFLD (Non-Alcoholic Fatty Liver Disease) fibrosis score,1079441000000107,2705881000000111,31,1,code used less than 10 times,,,,code used less than 10 times,
391931000006111,1,U20y2,U20y200,[X]Int self poison unspecif chemical school/pub admin area,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
1973841000006112,1,EMISICD10|F1701,,"Mental & behav dis due to use tobacco: acute intoxication, with trauma or other bodily injury",1973841000006108,1973841000006112,32,1,code used less than 10 times,,,,code used less than 10 times,
422041000006113,1,U40y1,U40y100,[X]Pois/expos ?intent to unspecif chemical at res institut,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
7505441000006113,1,^ESCTVA750544,,Varices of ovary,698187008,2970844013,31,1,code used less than 10 times,,,,code used less than 10 times,
374561000006116,1,U1762,U176200,[X]Contc hot heatng applian radiat+pipe sch/ins/pub adm area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
372371000006112,1,U1741,U174100,[X]Contact with hot air and gases occurrn resident instit'n,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1663311000006113,4,ALLERGY29348NEMIS,,Adverse reaction to Fresubin 2Kcal Drink,1663311000006109,1663311000006113,5,1,code used less than 10 times,,,,code used less than 10 times,
8315171000006118,1,^ESCTAS831517,,"Assessment using CIWA-Ar (Clinical Institute Withdrawal Assessment of Alcohol Scale, revised)",895811000000100,2304981000000118,31,1,code used less than 10 times,,,,code used less than 10 times,
5008561000006119,3,^ESCTHE500856,,Headache associated with substance abuse or withdrawal,230483008,345376016,31,1,code used less than 10 times,,,,code used less than 10 times,
1971851000006113,6,EMISICD10|F1402,,"Mental & behav dis due to use cocaine: acute intoxication, with other medical complications",1971851000006109,1971851000006113,32,1,code used less than 10 times,,,,code used less than 10 times,
4978541000006113,4,^ESCTDR497854,,Drinking bout,228323004,342377015,31,1,code used less than 10 times,,,,code used less than 10 times,
421501000006111,3,U40y3,U40y300,[X]Pois/exp ?intent unspecif chemical in sport/athletic area,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
2527521000006118,1,^ESCTAL252752,,"Alcohol measurement, breath",1820004,4147011,20,1,code used less than 10 times,,,,code used less than 10 times,
1054921000006115,9,ALLERGY3709NEMIS,,Adverse reaction to Complan Ready To Drink,1054921000006104,1054921000006115,5,1,code used less than 10 times,,,,code used less than 10 times,
1973981000006113,1,EMISICD10|F1705,,"Mental & behav dis due to use tobacco: acute intoxication, with coma",1973981000006109,1973981000006113,32,1,code used less than 10 times,,,,code used less than 10 times,
1973011000006119,1,EMISICD10|F1831,,"Mental and behav dis due vol solvents: withdrawal state, with convulsions",1973011000006103,1973011000006119,32,1,code used less than 10 times,,,,code used less than 10 times,
1971731000006114,1,EMISICD10|F1631,,"Mental and behav dis due to hallucinogens: withdrawal state, with convulsions",1971731000006105,1971731000006114,32,1,code used less than 10 times,,,,code used less than 10 times,
11929541000006113,1,^ESCT1192954,,SADQ - Severity of alcohol dependence questionnaire,273799006,409424013,32,1,code used less than 10 times,,,,code used less than 10 times,
328750010,3,T9021,T902100,Accidental poisoning by wood alcohol,216640006,2837622011,32,1,code used less than 10 times,,,,code used less than 10 times,
1972511000006118,1,EMISICD10|F1301,,"Mental & behav dis due seds/hypntcs: acute intoxication, with trauma or other bodily injury",1972511000006102,1972511000006118,32,1,code used less than 10 times,,,,code used less than 10 times,
391791000006113,1,U20B3,U20B300,[X]Int self poison other gas/vapour in sport/athletic area,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
1973481000006115,4,EMISICD10|F1007,,"Mental & behav dis due to use alcohol: acute intoxication, pathological intoxication",1973481000006104,1973481000006115,32,1,code used less than 10 times,,,,code used less than 10 times,
1971831000006118,2,EMISICD10|F1401,,"Mental & behav dis due to use cocaine: acute intoxication, with trauma or other bodily injury",1971831000006102,1971831000006118,32,1,code used less than 10 times,,,,code used less than 10 times,
7104281000006114,6,^ESCTAL710428,,Alcohol withdrawal scale,429501006,2695605014,31,1,code used less than 10 times,,,,code used less than 10 times,
4722771000006115,2,^ESCTAL472277,,Alcohol aversion therapy,183388004,283452013,32,1,code used less than 10 times,,,,code used less than 10 times,
379991000006118,6,U811,U811.00,[X]Evid alcoh invol determ by level of intox mod alcoh intox,25702006,43081018,32,,code used less than 10 times,,,,code used less than 10 times,
393471000006118,3,U2084,U208400,[X]Intent self pois oth/unsp drug/medic in street/highway,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
14130601000006114,5,^ESCT1413060,,Alcoholic spouse,878803002,3990660017,7,1,code used less than 10 times,,,,code used less than 10 times,
373061000006111,1,U1723,U172300,[X]Contact with oth hot fluids occurrn sports/athletic area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4787911000006115,2,^ESCTAP478791,,AP - Acute pancreatitis,197456007,303631014,32,1,code used less than 10 times,,,,code used less than 10 times,
397271000006110,6,Eu17y,Eu17y00,[X]Mental and behavioural disorders due to use of tobacco: other mental and behavioural disorders,30310000,50736017,32,,code used less than 10 times,,,,code used less than 10 times,
3984641000006113,3,^ESCTDI398464,,Disorder due to psychoactive substance use,91388009,509423012,32,,code used less than 10 times,,,,code used less than 10 times,
397281000006113,2,Eu174,Eu17400,[X]Mental and behavioural disorders due to use of tobacco: withdrawal state with delirium,90755006,150398019,32,1,code used less than 10 times,,,,code used less than 10 times,
5740001000006115,6,^ESCTAB574000,,Able to drink from a bottle,288994004,428770015,31,1,code used less than 10 times,,,,code used less than 10 times,
4957721000006112,1,^ESCTHI495772,,High alcohol lager,226510001,340253019,31,1,code used less than 10 times,,,,code used less than 10 times,
4979061000006110,4,^ESCTCR497906,,Craving for alcohol,228365005,342424012,31,1,code used less than 10 times,,,,code used less than 10 times,
373231000006112,2,U17y0,U17y000,[X]Contact with oth+unspecif heat+hot substnc occurrn home,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1975101000006119,1,EMISICD10|F1803,,"Mental & behav dis due vol solvents: acute intoxication, with delirium",1975101000006103,1975101000006119,32,1,code used less than 10 times,,,,code used less than 10 times,
5063221000006116,5,^ESCTAL506322,,Alcohol-related macrocytosis,234341005,351066013,31,1,code used less than 10 times,,,,code used less than 10 times,
372521000006118,6,U1770,U177000,[X]Contact with hot engines machinery+tools occurrn at home,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
393761000006118,1,U20B1,U20B100,[X]Intent self poison other gas/vapour at res institut,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
397181000006117,1,Eu177,Eu17700,[X]Mental and behavioural disorders due to use of tobacco: residual and late-onset psychotic disorder,30310000,50736017,32,,code used less than 10 times,,,,code used less than 10 times,
3630121000006110,2,^ESCTKO363012,,Korsakoff psychosis,69482004,501295013,32,1,code used less than 10 times,,,,code used less than 10 times,
8108601000006115,1,^ESCTWI810860,,Withdrawal Notification,339561000000108,631991000000119,31,1,code used less than 10 times,,,,code used less than 10 times,
324474019,1,SM011,SM01100,Wood alcohol causing toxic effect,212809004,2837512012,32,1,code used less than 10 times,,,,code used less than 10 times,
398721000006119,1,Eu194,Eu19400,[X]Mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium,91388009,151411015,32,,code used less than 10 times,,,,code used less than 10 times,
361201000006113,1,U1A97,U1A9700,[X]Accident poison/exposure to alcohol on farm,269765000,404332015,32,1,code used less than 10 times,,,,code used less than 10 times,
114801000006118,3,7609y-1,7609y11,Tanner devascularisation for bleeding varices,173617001,268812014,32,1,code used less than 10 times,,,,code used less than 10 times,
324486016,1,SM02z,SM02z00,Isopropyl alcohol causing toxic effect NOS,212813006,324477014,32,1,code used less than 10 times,,,,code used less than 10 times,
900451000006113,4,T902-99,T902.99,Accident poison-methyl alcohol,216640006,900451000006113,32,1,code used less than 10 times,,,,code used less than 10 times,
8458711000006115,3,^ESCTAS845871,,Ascites due to alcoholic cirrhosis,1082601000119104,3082322015,31,1,code used less than 10 times,,,,code used less than 10 times,
372011000006117,1,U17y5,U17y500,[X]Contact oth+unspec heat+hot substn occ trade/servce area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1878791000006112,3,EMISNQIN186,,In-house alcohol detoxification,1878791000006108,1878791000006112,37,1,code used less than 10 times,,,,code used less than 10 times,
2781021000006110,2,^ESCTBL278102,,Bleeding esophageal varices,17709002,29937010,32,1,code used less than 10 times,,,,code used less than 10 times,
398711000006110,1,Eu137,Eu13700,[X]Mnt/bh dis due seds/hypns: resid & late-onset psychot dis,91388009,151411015,32,,code used less than 10 times,,,,code used less than 10 times,
4978931000006110,5,^ESCTCH497893,,Charged with drink driving offence,228355004,342411012,31,1,code used less than 10 times,,,,code used less than 10 times,
422061000006112,2,U40y4,U40y400,[X]Pois/expos ?intent unspecif chemical in street/highway,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
5186251000006112,4,^ESCTAC518625,,Acid and alcohol-fast bacillus,243367006,363996012,31,1,code used less than 10 times,,,,code used less than 10 times,
451450018,1,L4116-1,L411611,Perineal varices in the puerperium,308135003,451450018,32,1,code used less than 10 times,,,,code used less than 10 times,
375241000006118,2,U1753,U175300,[X]Contct wth hot househld applianc occ sport/athletic area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4153241000006117,1,^ESCTSM415324,,Smoking AND/OR drinking habits,108333003,172772016,31,1,code used less than 10 times,,,,code used less than 10 times,
404271000006114,1,RyuA2,RyuA200,[X]Oth abnorm find in specimens digest organs & abdom cav,404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
372631000006116,2,U1711,U171100,[X]Contact with hot tap-water occurrn in resident instit'n,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
5788171000006118,1,^ESCTAL578817,,Alcohol products adverse reaction,292880007,433040012,31,1,code used less than 10 times,,,,code used less than 10 times,
5738531000006118,3,^ESCTUN573853,,Unable to take drink to mouth,288873001,428622019,31,1,code used less than 10 times,,,,code used less than 10 times,
182221000006117,4,TB06z,TB06z00,"Removal of other organ with complication, no blame, NOS",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
4937571000006118,1,^ESCTPR493757,,Procedures relating to eating and drinking,225205005,338429012,31,1,code used less than 10 times,,,,code used less than 10 times,
3984651000006110,1,^ESCTPS398465,,Psychoactive substance misuse disorder,91388009,509424018,32,,code used less than 10 times,,,,code used less than 10 times,
8048151000006113,9,^ESCTCH804815,,Chronic pancreatitis due to chronic alcoholism,154211000119108,3008826016,31,1,code used less than 10 times,,,,code used less than 10 times,
382241000006117,4,U1573,U157300,[X]Exposur excess heat man-made origin occ sport/athlet area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
12119731000006117,2,^ESCT1211973,,Able to swallow mildly thick drinks - IDDSI (International Dysphagia Diet Standardisation Initiative) level 2,1102381000000104,2759441000000113,31,1,code used less than 10 times,,,,code used less than 10 times,
1974081000006111,3,EMISICD10|F1501,,"Mental and behav dis due to other stimulants inc caffeine: acute intoxication, with trauma or other bodily injury",1974081000006107,1974081000006111,32,1,code used less than 10 times,,,,code used less than 10 times,
1971861000006110,4,EMISICD10|F1403,,"Mental & behav dis due to use cocaine: acute intoxication, with delirium",1971861000006106,1971861000006110,32,1,code used less than 10 times,,,,code used less than 10 times,
372611000006110,1,U171y,U171y00,[X]Contact with hot tap-water occurrence at oth specif plce,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
397351000006111,4,Eu18y,Eu18y00,[X]Men/behav dis due to use vol solvents: oth men/behav disd,91388009,151411015,32,,code used less than 10 times,,,,code used less than 10 times,
1118881000006117,5,ALLERGY1185,,Adverse reaction to Oleyl Alcohol,1118881000006101,1118881000006117,5,1,code used less than 10 times,,,,code used less than 10 times,
1973441000006114,7,EMISICD10|F1006,,"Mental & behav dis due to use alcohol: acute intoxication, with convulsions",1973441000006105,1973441000006114,32,1,code used less than 10 times,,,,code used less than 10 times,
5175601000006111,4,^ESCTBU517560,,"Burning due to contact with hot drinks, liquid foods, fats and cooking oils",242495001,362871019,31,1,code used less than 10 times,,,,code used less than 10 times,
405071000006116,6,Lyu74,Lyu7400,"[X]Oth spcf dis+conditns complicat preg,childbirth+puerperum",173300003,268308014,32,,code used less than 10 times,,,,code used less than 10 times,
4657181000006114,1,^ESCTRI465718,,Rigid esophagoscopic banding of esophageal varices,173661009,268955012,32,1,code used less than 10 times,,,,code used less than 10 times,
7329261000006119,3,^ESCTBA732926,,Banding of gastric varices,446740007,2882519014,31,1,code used less than 10 times,,,,code used less than 10 times,
422051000006110,9,U40yz,U40yz00,[X]Pois/expos ?intent to unspecif chemical unspecif place,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
5738331000006112,1,^ESCTDO573833,,Does drink,288855004,428601013,31,1,code used less than 10 times,,,,code used less than 10 times,
324483012,1,SM021,SM02100,Isopropanol causing toxic effect,212813006,2841977013,32,,code used less than 10 times,,,,code used less than 10 times,
421511000006114,2,U40y2,U40y200,[X]Pois/exp ?intent unspecif chemical school/pub admin area,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
6948941000006113,1,^ESCTAL694894,,Allergy to alcohol,420140004,2580619014,31,1,code used less than 10 times,,,,code used less than 10 times,
12119751000006112,2,^ESCT1211975,,Able to swallow extremely thick drinks - IDDSI (International Dysphagia Diet Standardisation Initiative) level 4,1102401000000104,2759481000000117,31,1,code used less than 10 times,,,,code used less than 10 times,
6865391000006113,1,^ESCTNE686539,,Neonatal drug withdrawal syndrome,414819007,2966071016,32,1,code used less than 10 times,,,,code used less than 10 times,
397681000006110,8,Eu175,Eu17500,[X]Mental and behavioural disorders due to use of tobacco: psychotic disorder,30310000,50736017,32,,code used less than 10 times,,,,code used less than 10 times,
900441000006111,5,T901-99,T901.99,Accident poison- ethyl alcohol,672521000000104,900441000006111,32,1,code used less than 10 times,,,,code used less than 10 times,
391521000006119,6,U2092,U209200,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at school, other institution and public administrative area",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
1971871000006115,6,EMISICD10|F1204,,"Mental & behav dis due cannabinoids: acute intoxication, with perceptual distortions",1971871000006104,1971871000006115,32,1,code used less than 10 times,,,,code used less than 10 times,
381521000006115,2,U1571,U157100,[X]Exposr excess heat man-made origin occurrn resid instit'n,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
456411016,1,L2533,L253300,Maternal care for damage to fetus from maternal rubella,173300003,268308014,32,,code used less than 10 times,,,,code used less than 10 times,
4978621000006119,8,^ESCTAG497862,,Age at starting drinking,228328008,342382010,31,1,code used less than 10 times,,,,code used less than 10 times,
6260451000006113,1,^ESCTDR626045,,Drinking pattern,364656004,487821019,31,1,code used less than 10 times,,,,code used less than 10 times,
397671000006112,2,Eu170,Eu17000,[X]Mental and behavioural disorders due to use of tobacco: acute intoxication,30310000,50736017,32,1,code used less than 10 times,,,,code used less than 10 times,
393751000006115,3,U2081,U208100,[X]Intent self poison oth/unsp drug/medicam res institut,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
6948931000006115,1,^ESCTAL694893,,Allergy to ethanol,420140004,2578485013,31,,code used less than 10 times,,,,code used less than 10 times,
1670221000006111,4,ALLERGY29921NEMIS,,Adverse reaction to Isopropyl Alcohol And Chlorhexidine Gluconate,1670221000006107,1670221000006111,5,1,code used less than 10 times,,,,code used less than 10 times,
3315061000006110,5,^ESCTAL331506,,Alcoholic fatty liver disease,50325005,3027285017,32,1,code used less than 10 times,,,,code used less than 10 times,
5506961000006114,1,^ESCTFE550696,,Fetal or neonatal effect of placental or breast transfer of alcohol,268796000,2965854013,32,1,code used less than 10 times,,,,code used less than 10 times,
334013018,1,U1727,U172700,"[X]Contact with other hot fluids, occurrence on farm",418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4954051000006112,8,^ESCTRE495405,,Recommended alcohol intake,226271007,339942010,31,1,code used less than 10 times,,,,code used less than 10 times,
13041000000112,7,9EQ-1,9EQ..11,Police:venesect-alcohol,16751000000101,13041000000112,37,1,code used less than 10 times,,,,code used less than 10 times,
372051000006116,1,U17y4,U17y400,[X]Contact oth+unspecif heat+hot substnc occ street/highway,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4657131000006113,1,^ESCTRI465713,,Rigid oesophagoscopy and injection sclerotherapy of varices,173660005,268953017,32,1,code used less than 10 times,,,,code used less than 10 times,
12618991000006114,2,^ESCT1261899,,Signposting to drug and alcohol support service,1104571000000100,2764961000000110,31,1,code used less than 10 times,,,,code used less than 10 times,
4978681000006115,1,^ESCTUN497868,,Undue priority given to drink-related activities,228334001,1489833011,31,1,code used less than 10 times,,,,code used less than 10 times,
420991000006116,3,U4092,U409200,"[X]Poisoning by and exposure to alcohol, occurrence at school, other institution and public administrative area, undetermined intent",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
391761000006117,1,U2083,U208300,[X]Int self poison oth/uns drug/med in sport/athletic area,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
372461000006111,1,U1772,U177200,[X]Contact with hot engin machin+tool sch/ins/pub adm area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
940771000006119,3,HMPNQAL1,,Alcohol consumption in the week before custody,940771000006103,940771000006119,28,1,code used less than 10 times,,,,code used less than 10 times,
1024041000006110,1,ALLERGY1144,,Adverse reaction to Nicotinyl Alcohol,1024041000006106,1024041000006110,5,1,code used less than 10 times,,,,code used less than 10 times,
987241000006112,6,U60HA,U60HA00,[X]Agents prim affect nutrition caus advers eff therap use,404684003,2156578010,5,,code used less than 10 times,,,,code used less than 10 times,
7229341000006119,4,^ESCTSE722934,,Self-monitoring of alcohol intake,439903005,2794823014,31,1,code used less than 10 times,,,,code used less than 10 times,
7858041000006119,1,^ESCTAL785804,,Alcohol-related neurological disorder,724574008,3441485019,31,1,code used less than 10 times,,,,code used less than 10 times,
1663321000006117,1,ALLERGY29351NEMIS,,Adverse reaction to Fresubin 2Kcal Fibre Drink,1663321000006101,1663321000006117,5,1,code used less than 10 times,,,,code used less than 10 times,
5715751000006118,1,^ESCTDO571575,,Does prepare drink,286504006,425863012,31,1,code used less than 10 times,,,,code used less than 10 times,
987751000006119,5,760F3-99,760F399,Oesophageal varices injected,173660005,987751000006119,32,1,code used less than 10 times,,,,code used less than 10 times,
1972551000006117,1,EMISICD10|F1303,,"Mental & behav dis due seds/hypntcs: acute intoxication, with delirium",1972551000006101,1972551000006117,32,1,code used less than 10 times,,,,code used less than 10 times,
11929551000006110,1,^ESCT1192955,,Severity of alcohol dependence questionnaire,273799006,409423019,32,1,code used less than 10 times,,,,code used less than 10 times,
4957221000006118,8,^ESCTFI495722,,Fizzy drink,226479007,340203013,31,1,code used less than 10 times,,,,code used less than 10 times,
855971000006116,5,EGTONHE9,,Heart beat alcohol consumption,855971000006100,855971000006116,3,1,code used less than 10 times,,,,code used less than 10 times,
6006211000006116,4,^ESCTDR600621,,Drinking alcohol,311492009,2579333017,31,1,code used less than 10 times,,,,code used less than 10 times,
